product_no,review_text,segment,registered_at,source
5002974,무농약 아닌 거 넘 잘 먹어서 이번에는 무농약 으로ㅎㅎ,채소,2026-03-29T21:03:13,photo
5002974,"짭잘이아니고찰토마토 에요
다른분들속지말고사시라고 후기남겨요
저귀찬아서다른것들후기하나도안남기는데이것은좀알리고싶엇네요ㅡㅡ",채소,2026-03-28T14:12:46,photo
5063866,찰토마토라 맛있어요.. 진짜맛있음 ㅠㅠ,채소,2026-03-28T19:20:02,photo
5063866,완숙토마토 보다 찰토마토 좋아하는데 지금 상태도 먹을만한데 며칠 지나면 더 맛있을것 같아요.,채소,2026-03-26T22:14:43,photo
5063866,"싱싱은해요. . 살다살다 이렇게 아무맛이 안나는
토마토는.처음.먹어봅니다. . 
마켓컬리 맛이나.신선도 신경쓰는거알기에 믿고샀는데 그 흔한.신맛도.안.나요. ? 
내가.지금 뭘먹고있는거죠? ?",채소,2026-03-24T15:34:57,photo
5063866,￼아침에 하나 먹어 주면 하루가 기분 좋아요,채소,2026-03-24T13:15:13,photo
5063866,좀 익혀서 먹어야 할꺼 같아요,채소,2026-03-22T10:23:30,photo
5063866,잘받았습니다 맛나면또시킬게요,채소,2026-03-21T06:52:27,photo
5063866,"토마토 챙겨먹으려고 구매했어요
싱싱하고 좋아요",채소,2026-03-19T20:38:02,photo
5063866,토마토가 아주 빨갛진 않아서 후숙해야되겠지만 싱싱하고 맛있어요.,채소,2026-03-19T06:51:54,photo
5063866,샐러드만들어 먹기 좋습니다,채소,2026-03-18T12:53:24,photo
5063866,신선하긴 한데 좀 더 숙성해야 할것 같아요.,채소,2026-03-18T00:23:42,photo
5063866,그나마 찰토마토가 먹을만,채소,2026-03-13T08:39:57,photo
5063866,토마토 상태가 썩 좋진 않았어요,채소,2026-03-12T22:13:22,photo
5063866,토마토들이 자기들끼리 눌려서 일부 물렁물렁해져있었고 꼭지 부분에 곰팡이도 있었어요ㅠㅠ,채소,2026-03-12T09:49:58,photo
5063866,"토마토가 너무 싱싱해서 연두 푸릇한게 많네요.
후숙해야겠어요.",채소,2026-03-09T00:54:26,photo
5063866,찰토마토 식감에 사이즈도 적당해서 한개씩 올리브오일과 먹으니 좋네요,채소,2026-03-08T08:40:22,photo
5063866,"매일 먹는 토마토 세일중이라 구매했어요
소고기와 양파 토마토 당근 마늘 한번에 압력솥에 넣고 스프 만들었어요",채소,2025-11-15T00:11:13,photo
5063866,아주 많이 싱싱한 토마토가 왔네요,채소,2025-11-12T10:22:12,photo
5063866,"아삭 새콤 맛있어요
초록색 부분이 많아서 이틀 정도 숙성한뒤 먹었더니 더 맛나네요",채소,2025-11-11T18:38:03,photo
5063866,"할인할때 사서 잘먹었어요
양도 적당하고 맛도 괜찬고
신선해서 좋았어요",채소,2025-11-08T12:37:29,photo
1001881389,요요 방토 넘무 좋아여🍅🍅🍅🍅🍅,채소,2026-03-24T17:49:32,photo
1001881389,"3월20일 배송

정말 알이 작아요
한입에 그냥 쏙 들어가요
탱글탱글하고 달콤한맛보다 새콤한맛이
더 강해서 좋아요",채소,2026-03-24T00:32:06,photo
1001881389,작은 크기 방울토마토라 아이도 먹기 편해요. 좋아요,채소,2026-03-22T17:26:44,photo
1001881389,요요방토 넘 마싯어요🍅🍅🍅🍅🍅,채소,2026-03-20T03:35:35,photo
1001881389,맛있어서 또 구매했어요🍅🍅🍅🍅🍅,채소,2026-03-17T18:03:50,photo
1001881389,항상 먹는 방울토마토예요🍅🍅🍅,채소,2026-03-13T12:25:15,photo
1001881389,"이거 왜이랗게 마싯나요 
스테비아 도 아닌데 넘 마싯 쪼매난게",채소,2026-03-08T23:03:09,photo
1001881389,항상 잘 구매하고있어요!!,채소,2026-03-08T18:10:06,photo
1001881389,"올망졸망 작은 방울 토마토 탱글 탱글~~ 싱싱!!!
부드럽고 달달하고 너무 맛있습니다^^👍👍
식감 너무 좋습니다~~",채소,2026-03-06T21:16:54,photo
1001881389,"여태 시켜본 방울토마토 중 가장 맛있음
알이 작은데 맛이 진함
물론 요요도 시킬 때마다 맛이 다르긴 합니다",채소,2026-03-03T17:48:50,photo
1001881389,요번건 좀 물러서왓네요. 그래도 넘 맛난 방토 ㅎㅎ,채소,2026-03-03T07:42:18,photo
1001881389,방토는 요것만 계속 주문중,채소,2026-03-02T05:56:43,photo
1001881389,"이름도 귀여운 요요 방토🍅🍅🍅
맛도 좋아요 달콤하고",채소,2026-02-26T21:24:28,photo
1001881389,요요방울토마토 아삭아삭 맛있네요,채소,2026-02-26T10:08:01,photo
1001881389,너무 맛있어서 계속 구입하고 있어요.,채소,2026-02-24T23:04:42,photo
1001881389,알이 잘아서 먹기 좋고 상큼합니다.,채소,2026-02-16T21:03:51,photo
5006032,대저토마토 유명하잖아요 ㅎ 그래서 구매해봤어요 초록초록한데 맛있어요,채소,2026-03-11T17:11:05,photo
5006032,무농약이라 좋아요 달달하고 맛있어요,채소,2026-03-11T02:03:57,photo
5006032,신선하고 좋아보이네요 다음에도 또 주문 할께요.,채소,2026-03-09T23:07:07,photo
5006032,맛이 대저가 아니라 그냥 토마토인데요..,채소,2026-03-09T16:24:53,photo
5006032,단단하네요. 좀더 익혀야 되나 싶습니다. 무농약이라 그런지 색깔도 크기도 제각각이게 왠지 더 믿음이 갑니다 ㅎㅎ,채소,2026-03-08T10:53:27,photo
5006032,컬리 대저토마토 맛이썽오,채소,2026-03-07T07:39:48,photo
5006032,"대저토마토 철이라 구입했어요 
좀 더 익혀서 먹어야 될것같아요",채소,2026-03-02T20:21:12,photo
5006032,드디어 무농약 대저토마토가 나왔네요! 무농약 없어서일반 대저 먹다가 갈아타요. 토마토는 항상 떨어지지 않게 구매해요,채소,2026-03-02T10:19:55,photo
5006032,"약간 너무 파래서 후숙해서 먹어볼까해요
대저토마토 기대됩미다",채소,2026-03-01T21:54:50,photo
5006032,"시기가 좀 지나서인지 대저 같진 않아요
그래도ㅈ신선했어요",채소,2025-06-13T17:14:37,photo
5006032,이제 대저 철끝나서 그냥토마토가타요,채소,2025-05-31T19:04:26,photo
5006032,무농약이라 좋긴한데 맛이 좀 물  탄 듯 묽어요. 그 전에 사 대저 토마토가 더 맛있어거 담번엔 그거로 사려구요,채소,2025-05-31T10:52:17,photo
5006032,단맛은 좀 적은데 짠맛이랑 감칠맛이 좋아요!,채소,2025-05-30T19:10:16,photo
5006032,"토마토 5개가 왔어요
한개는 그나마 짭짤했어요
지금 그뒤 2개를 먹었는데 이건 그냥 덜익은 토마토네요
모양도 제가 아는 짭짤이는 뾰족하고 작은데
모양도 늘보던 토마토인데
비싸게 구매했네요
부정적인 후기를 처음부터 쓸생각은 아니었기에
먹어보았는데 이건 아닌거 같아서 후기사진 찍었어요
다음구매 의사 없네요",채소,2025-05-22T23:39:59,photo
5006032,비싼감이 있지만 신선하고 맛있어요.,채소,2025-05-22T21:21:52,photo
5006032,꼭지는 조금 말라있지만 상태는 싱싱한 편인 것 같아요! 제철에 대저토마토 실컬 먹어줘야죠~~,채소,2025-05-22T07:03:48,photo
5049245,내년에 보자 토마토야^^,채소,2025-04-20T20:53:39,photo
5049245,한동안 빠져서 열심히 먹었습니다,채소,2025-04-18T23:47:11,photo
5049245,"천명우 농부의 분향리 토마토
토마토중에 제일 맛있는것 같아요~",채소,2025-04-17T07:02:37,photo
5049245,천명우 농부의 분향리토마토 짭짤이 토마토랑 맛이 비슷해요,채소,2025-04-16T14:25:47,photo
5049245,비싸지만 진짜 너무 맛있는 토마토에요,채소,2025-04-16T12:08:32,photo
5049245,가격만 착하면 매일 먹고싶은 토마토,채소,2025-04-15T00:42:10,photo
5049245,"와.
..........너무 충격적으로 맛있어서 더 구매하려고 들어왔더니 품절 ...여러개 쟁여놓지 못한걸 후회함
제발 재입고 되길",채소,2025-04-13T01:47:11,photo
5049245,토마토 비린내 안나고 상큼달달짭짤한게 진짜 맛있었어요ㅜㅜ 재구매 하려고 했는데 왜 없지요ㅜ,채소,2025-04-12T11:48:07,photo
5049245,카프레제 만들어 먹었습니다 맛있어요,채소,2025-04-12T08:19:57,photo
5049245,"싱싱하고 과육이 쫀득합니다
하지만 특별히 달다거나 다른건 모르겠는데 맛있는 토마토 정도예요",채소,2025-04-11T22:22:30,photo
1001495528,신선하고 달아서 맛있어요. 샌드위치 해먹을 때 굿입니다.,채소,2026-02-07T21:16:35,photo
1001495528,신선하고 달아요. 항상 주문합니다.,채소,2026-02-07T21:09:03,photo
1001495528,"간식으로도, 식사 대용으로도 활용하기 좋아요.",채소,2026-02-06T08:08:36,photo
1001495528,배송받았는데 다터지고 무른거 주셨네요...,채소,2026-02-03T14:44:02,photo
1001495528,파스타 해 먹으려고 구입했어요. 약간 무른 애들이 있지만 달긴 달았어요,채소,2026-02-03T01:54:23,photo
1001495528,좋아요  저렴하게잘샀어요  가격대비만족합니다  재구매하겠습니다,채소,2026-01-31T16:49:45,photo
1001495528,싱싱하고 맛있네요 스테비아라 달지만 샐러드해서 순식간에 없어짐,채소,2026-01-29T22:11:20,photo
1001495528,달달 맛나네요 ㅎㅎ 맛나요,채소,2026-01-26T20:01:31,photo
1001495528,샐러드에 넣어 먹었는데 스테비아라고 엄청 달지 않아서 오히려 좋았어요. 적당한 당도에 신선해서 만족합니다,채소,2026-01-23T19:03:30,photo
1001495528,싱싱하고 알이 커요 달달하니 맛있어요,채소,2026-01-17T09:18:37,photo
1001495528,"정가로 구매한 상품임에도 불구하고 25개 중 5개가 터져 있거나 물렁한 상태로 배송되었습니다.
특히 세일 상품이 아닌 경우에는 최소한 신선도가 보장된 상품을 받을 수 있도록 상품 관리에 각별히 신경 써주시기 바랍니다.",채소,2026-01-12T19:33:19,photo
1001137981,신선하고 좋아요 양은 적었지만 좋아요,채소,2026-02-17T19:15:10,photo
1001137981,좋네요 잘먹을게요 가볍게 먹기 딱임 세일해서 가격 굿,채소,2026-02-15T22:55:18,photo
1001137981,처음으로흑토마토를구매했는데일반토마토와는색다른맛이있네요,채소,2026-02-12T10:17:25,photo
1001137981,토마토를 싫었했던 아이가 조금 먹기 시작하더니 여기 흑방울토마토가맛있다고합니다.,채소,2026-02-09T16:10:34,photo
1001137981,토마토 신선하고 맛있습니다♡,채소,2026-02-08T02:43:51,photo
1001137981,"싱싱하고 맛있어요. 
엄마도 아이들도 순식간에 맛있게 먹었습니다.",채소,2026-02-05T08:18:48,photo
1001137981,흑대추방토.. 이번에 온건 다행히 단단하고 신선하네요. 달아요!,채소,2026-02-04T11:05:48,photo
1001137981,"흑대추방토 처음 구매했는데 90% 이상이 물렁거리네요. 그래도 맛은 적당히 달아요.
선도가 안좋아서 이틀만에 다 먹었다는..ㅡ.ㅡ",채소,2026-02-04T10:43:33,photo
1001137981,색이 특이하네요 ㅎㅎ새콤해요,채소,2026-02-02T09:46:29,photo
1001137981,"싱싱하고 먹음직 스러워요. 양이 많지 않은데, 저는 한번에 몇개씩 만 먹는편이라 몇일 먹을 양이에요.",채소,2026-02-01T00:57:51,photo
1001137981,조금 비싼데 당도가 큰 것보다 괜찮아요.,채소,2026-01-30T12:27:28,photo
1001137981,앞서 주문한 대추방토가 무맛이라 이번엔 리뷰가 좋은 요녀석으로 주문했는데 맛있어요,채소,2026-01-27T17:53:18,photo
1001137981,맹하지않고 조금새콤한맛도 느껴지네요.,채소,2026-01-27T16:14:34,photo
1001137981,흑대추 방울 토마토 저번에 맛있게 먹어서 또 구매했네요 맛있어요 좋아요,채소,2026-01-24T00:03:52,photo
1001137981,신선하고 새콤한 맛이 살짝 있는데 맛있어요,채소,2026-01-21T23:43:39,photo
1001137981,맛은 일반 방토랑 비슷합니다,채소,2026-01-19T11:35:16,photo
1001137981,단단한데 껍질이 질기지않아서 맛있어요!!,채소,2026-01-15T09:46:09,photo
1001137981,방울토마도 맛있을 것 같아요,채소,2026-01-14T18:15:29,photo
1001137981,잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다 감사합니다 잘받았습니다,채소,2026-01-12T07:40:15,photo
1001137981,생각보다  껍질이  두껍네요.,채소,2026-01-08T23:08:26,photo
1001137981,아주 실하고 맛있어보이네요,채소,2026-01-05T08:23:31,photo
1001137981,"와아~ 턍글탱글 짭조름하고 단맛 가득한 흑대추토마토!
아주 굿입니다^^",채소,2026-01-04T17:27:48,photo
1000220028,다른대추방울토마도만 먹었는데 이번엔 이걸루 주문합니다,채소,2026-04-01T01:35:08,photo
1000220028,하루하루 조금씩 걸르지 않고 조금씩 먹고 있어요. 토마토 맛이 진합니다,채소,2026-03-30T21:19:03,photo
1000220028,방토 아직 먹어보진 못했지만 싱싱해요,채소,2026-03-30T11:38:45,photo
1000220028,"밤늦게 주문했는데 아침에 먹었네요
빠르고 신선하게 배송해주셔서 감사합니다",채소,2026-03-30T09:03:46,photo
1000220028,신선하고 샐러드에 꼭 넣어 먹어요,채소,2026-03-29T19:54:22,photo
1000220028,신선해요 대신 좀 덜달아요,채소,2026-03-27T15:44:41,photo
1000220028,"가바 방울토마토가 젤 마싯다
신맛도 덜하고 특유의 프레시함이 있는데
인위적이지는 않고 암튼 다른 방토랑 다름

근데 머라고 말을 해야할지 모르겠네
암튼 가바 토마토만 주문 7번했나 그럼",채소,2026-03-26T18:40:56,photo
1000220028,단단하고 맛있더라고요~ 담에도 살 의향 있어요!,채소,2026-03-26T15:54:59,photo
1000220028,가바대추방울토마토 이번에는 꼭지가 말라서 왔네요,채소,2026-03-26T15:02:10,photo
1000220028,가바대추방울토마토 신선하고 맛있어요,채소,2026-03-26T14:52:57,photo
1000220028,방토 좋아해서 꾸준히 이제품으로 구매합니다,채소,2026-03-26T09:07:30,photo
1000220028,"가격대는 좀 있지만 샀어요.
요즘 과일 비싸ᄋᆞ느",채소,2026-03-25T10:31:09,photo
1000220028,탱글탱글하고 너무 맛있어요,채소,2026-03-24T22:02:24,photo
1000220028,"알이 엄청 크네요~ 
맛있고 신선해요~",채소,2026-03-24T20:06:33,photo
1000220028,개인적으로 KF365 것보다 이게 훨씬 기본적인 토마토 맛 난다고 느껴져요. 대추방울토마토라 겉부분이 좀 두껍게 느껴지긴 하지만.. 잘 먹을 것 같아요~,채소,2026-03-24T12:28:56,photo
1000220028,요번엔 알이 크네요 저번엔 계속 알이 좀 작게왓아요 이것만 사먹어요,채소,2026-03-23T22:29:26,photo
1000973395,방울토마토랑 비슷하거나 좀 더 작은 느낌이에요,채소,2026-03-24T18:21:29,photo
1000973395,"자주구매해요 
신선해요 
아직은 많이 안달아요
그냥 방토맛이예요",채소,2026-03-23T11:04:07,photo
1000973395,요즘 이 토마토만 먹게되네요,채소,2026-03-23T10:10:18,photo
1000973395,"토마토 잘먹지만 이건 좀 더 맛있어요
자주 있으면 좋겠어요",채소,2026-03-20T21:11:23,photo
1000973395,"굉장히 신선해요
단맛은 좀 덜하네요",채소,2026-03-17T07:35:51,photo
1000973395,맛있어서 재주문했는데 저번엔 알이 너무 작아서 실망했는데 이번엔 적당히 작은 것으로 왔어요 일반 방울토마토보단 작아요,채소,2026-03-17T06:41:07,photo
1000973395,모양도 예쁘고 단단해서 더 맛있어요.,채소,2026-03-16T22:06:12,photo
1000973395,모양은 울퉁불퉁하지만 맛있었던 기억이 있어서 이번에도 한번 주문해봤어여 무농약이라지만 받자마자  이렇게 씻어서 넣어놨습니다,채소,2026-03-15T13:39:21,photo
1000973395,유기농도 나오면 좋겠네요 모양 꽈리같고 고소해요,채소,2026-03-11T22:35:12,photo
1000973395,"저번에 모양 독특하게 작은 꽈리느낌이고 고소해서 주문했는데 이번엔 너무 알이 작네요 엄지손톱 크기,앵두크기네요",채소,2026-03-11T22:28:32,photo
1000973395,요즘 이 토마토에 빠져 계속 재구매합니다,채소,2026-03-10T10:23:11,photo
1000973395,넘넘 맛있네요! 세일해서 구매해봤는데 생각외로 넘 맛있어서 앞으로 종종 주문할 것 같아요!,채소,2026-03-08T09:23:43,photo
1000973395,생각보다 너무 맛있어서 재주문했어요..!! 땅땅해서 맘에 들고 아기도 맛있는지 잘 먹어요! 추천추천,채소,2026-03-08T09:22:44,photo
1001971868,짭짤이 좋아해서 컬리 추천믿고 주문,채소,2026-02-28T10:38:34,photo
1001971868,대저토마토 맛 기대 했다가 실망,채소,2026-02-27T19:11:44,photo
1001971868,"작고 귀여운 토마토
좋아하는 짭짤이 만큼의 맛은 아니네요",채소,2026-02-27T11:03:01,photo
1001971868,"추천받아서 구매해봤어요 
크기는 적당한듯요 (방토보단 크고 그냥 토마토보단 작아요)",채소,2026-02-26T20:00:21,photo
1001971868,처음보는 스윗솔티 맛있네요.,채소,2026-02-26T18:56:25,photo
1001971868,"창원 스윗솔티 토마토 아삭아삭 새콤하네요
건강한 맛입니다",채소,2026-02-26T16:59:00,photo
1001971868,"오자마자 먹었는데 단 맛이 거의 없어요
그래서인지 끝맛이 약간 쓴거 같이 느껴져서 너무 아쉽네요",채소,2026-02-25T06:57:13,photo
1001971858,재구매했어요! 맛있어요 식감도 맛도 좋아서 매일 먹게 되요,채소,2026-03-17T12:22:19,photo
1001971858,이거 맛잇는 토마토에요. 정말 작은 사이즈의 방토인데 식감 맛 모두 맛있어서 재재재구매했어요. 그냥 먹어도 맛있고 샐러드에 넣어도 맛있어요! 양도 많이 들었어요~ 추천해요~!,채소,2026-03-16T09:18:37,photo
1001971858,"달콤한 맛이 있어 요즘 몇번 주문했는데 
이번엔 상태가 많이 안 좋아요.",채소,2026-03-15T12:43:45,photo
1001971858,조그마한게 예쁘고 맛도 괜찮아요,채소,2026-03-14T10:44:18,photo
1001971858,"알이 작아서 아이먹기도 좋겠어요
맛있어요",채소,2026-03-14T09:40:29,photo
1001971858,산미도 있고 맛있는 토마토~,채소,2026-03-13T23:26:02,photo
1001971858,재구매했어요! 컬리에서 파는 토마토 중에 최고!,채소,2026-03-13T11:46:21,photo
1001971858,몇개째 재구매인건지 ㅎㅎ 너무 맛있어요! 양도 많고 식감도 맛도 좋아요 추천해요!,채소,2026-03-13T11:44:10,photo
1001971858,맛있게 먹어서 2번째 구매합니다,채소,2026-03-12T21:26:19,photo
1001971858,배송이 이렇게 왔어요... 토마토가 맛은 있는데 여럿 터져 와서 아쉽습니다.,채소,2026-03-12T13:27:09,photo
1001971858,맛있다는 후기 보고 사봤는데 진짜 작고 맛있네요! 솜털같은 게 많아서 한알한알 잘 씻어야 해요~,채소,2026-03-12T10:59:59,photo
1001971858,조아요 만족합니다 선생님 오늘 좀 늦게 와서 같이,채소,2026-03-11T21:10:18,photo
1001971858,많이 작아요 적당히 달고 간식으로 좋아요,채소,2026-03-11T15:24:35,photo
1001971858,이 토마토 맛있어요 재구마할게요,채소,2026-03-09T17:08:46,photo
1001971858,사이즈가 앙증맞네요 한입크기라 더좋은듯해요,채소,2026-03-09T08:08:38,photo
1001971858,알은 아주 작아요. 하지만 당도가 좋아요. 맛있네요,채소,2026-03-09T07:45:15,photo
1001971858,달고맛있네요. 또 구매하고싶은데 품절이네요ㅠ,채소,2026-03-08T07:43:18,photo
1001971858,후기대로 맛은 있는데 무맛인 것들도 꽤 있어요,채소,2026-03-07T17:37:57,photo
1001971858,맛있어서 재구매했어요. 양도 정말 많아요! 추천해요. 컬리에서 드디어 맛있는 토마토 찾음. 마틸다 토마토 다시 나오기전까지는 이걸 먹어야겠어요.,채소,2026-03-04T23:23:53,photo
1001971858,이거 맛있어요! 굉장히 작은 토마토인데 식감좋고 맛도 너무 좋아요. 즙도 풍부하고 추천해요!,채소,2026-03-03T20:51:57,photo
1001971858,새로 나와 구매했는데 다른 토마토보다 맛이 괜찮습니다.,채소,2026-03-03T13:22:12,photo
1001971858,컬리에서 파는 방토 기대 안했는데 요건 맛있네요~,채소,2026-03-02T10:23:42,photo
1001971858,앙증맞게 귀여운 크기에 작아서 맛잇어요,채소,2026-03-01T22:43:49,photo
1000376854,"루비벨 토마토
다른 방물토마토와는 달라요. 맛있어요. 이것만 구매해서 먹습니다.",채소,2025-12-01T22:02:47,photo
1000376854,상큼하고 식감이 묵직한 토마토예요. 너무 귀엽게 생겼어요. 내가 다 머거버릴거임.,채소,2025-11-26T00:20:40,photo
1000376854,"모양이 특이한데 
감바스 했더니 엄청 단맛이 나요",채소,2025-11-25T22:27:39,photo
1000376854,"달고 맛있어요 모양도 이쁘고,,",채소,2025-11-25T00:33:15,photo
1000376854,처음  사보ㅡ니까  입안에  껍질도 안남고  좋아요,채소,2025-11-23T18:47:33,photo
1000376854,당도는 거의 없고 약간 새콤,채소,2025-11-19T23:19:50,photo
1000376854,"일반 방토랑 차이가 없어요. 차라리 대추방울토마토 사드세요.
처음 나왔을때는 맛도 진한데 껍질도 얇아서 정말 만족하고 먹었는데,
오랜만에 재주문 했더니 상품 상태가 아닌데 그냥 파시나봐요. 모양도 맛도 달라졌기에 문의햇더니 크기가 작을뿐 동일한 품종 맞다고 하더라구요.
약간 샤인머스캣처럼 상품성이 아직 없는데 그냥 파시는거 같은데 컬리에 실망이네요.

신선식품은 사지 말아야겠어요.
저처럼 사기당하시지 않기를 바라며 후기 남깁니다.",채소,2025-11-18T13:30:24,photo
5132941,싱싱하고 단단한 과육이 느껴집니다. 씹는 맛이 있어서 좋아요. 맛있어요.,채소,2026-02-26T17:59:10,photo
5132941,비싸긴 한데 유기농이라 믿고 먹어요.,채소,2026-02-25T21:07:53,photo
5132941,"토달복으로 많이
먹었어요",채소,2026-02-20T09:41:30,photo
5132941,무농약이라 좋아요. 찰토마토라 그런지 맛도 좋아요,채소,2026-02-15T17:20:31,photo
5132941,신선하고 단단해서 꽤 오랫동안 먹을수 있네요 많이 시지 않고 맛있어요,채소,2026-02-15T08:54:32,photo
5132941,찰토마토 작아요. 신선해요,채소,2026-02-11T18:00:43,photo
5132941,요리에 다양하게 활용해요,채소,2026-02-09T12:45:41,photo
5132941,껍질이 얇고 속이 꽉 차 찰지네요. 이미 다 적당히 익은 상태라 열심히 먹어야 할 것 같아요.,채소,2026-02-05T11:36:15,photo
5132941,"상품 잘 받았습니다 리뷰가 늦었네요! 상품 탱탱하니 좋네요! 배송도 아주 좋았습니다!
다음에 또 구매 할께요! 많이 파세요!~",채소,2026-02-03T22:25:11,photo
5132941,과육이 단단하고 맛있어요,채소,2026-02-02T20:34:06,photo
5132941,가격은 좀 비싸지만 유기농 찰토마토 맛있네요,채소,2026-02-02T13:04:54,photo
5132941,"오자마자 먹어봤는데
탱탱하네요",채소,2026-02-01T11:15:38,photo
1000537255,단단하고 식감좋고 맛있어요,채소,2026-04-10T07:13:30,photo
1000537255,"스테비아 너무 커요;;;
방울토마토가 아님 
색도 누리끼리",채소,2026-04-09T23:00:42,photo
1000537255,토마토가 신선하고 스테비아라 따로 설탕을 뿌리지 않아도 달고 맛있어요,채소,2026-04-09T21:07:38,photo
1000537255,쿠폰적용하면 저렴하게 구매할수있어 좋아요~,채소,2026-04-09T20:10:15,photo
1000537255,스테비아 방울토마토가 요새 더 달아요,채소,2026-04-09T20:09:03,photo
1000537255,"스테비아 토마토 맛있어서 자주 사먹어요.
상태나 양에 비해 금액은 비싼편인거 같긴해요.",채소,2026-04-09T17:52:45,photo
1000537255,"토마토 알이 크고 적당히 달아서 좋아요 
샐러드랑 먹기 딱 좋음요",채소,2026-04-09T13:52:29,photo
1000537255,"달달하니 맛있습니다
샐러드에 추가했네요",채소,2026-04-09T11:48:07,photo
1000537255,맛있어요 달고맛잇는 방울토마토에요,채소,2026-04-09T11:42:35,photo
1000537255,달달하고 싱싱해서 맛있어요,채소,2026-04-09T09:38:40,photo
1000537255,그냥 마트에서 같은 가격 주고 먹은 스테비아 방토랑 비교했을 때 훨씬 품질이 좋아요 .. 근데 생각보다 양이 적어보여요 기분탓인지,채소,2026-04-08T23:15:38,photo
1000537255,"믿고 주문하는 제품이에요
잘먹겠습니다",채소,2026-04-08T22:00:25,photo
1000537255,스테비아토마토 너무 달고 싱싱해요,채소,2026-04-08T13:33:48,photo
1000537255,아침으로 먹기 딱입니당 달달,채소,2026-04-08T13:18:08,photo
1000537255,"그냥 먹어도 달달하니 맛있는데
올리브유에 후추뿌려먹으니 더 꼬숩네요!",채소,2026-04-08T10:40:27,photo
1000537255,"큼직한 방울토마토네요.
싱싱하고 맛있어요~",채소,2026-04-08T07:03:49,photo
1000537255,방토먹기 좋아요♡ 간식으로 최고요,채소,2026-04-08T05:58:22,photo
1000537255,달달하고 신선해서 맛있어요,채소,2026-04-07T23:03:56,photo
1001188148,농부아저씨감사하며먹는토마토건강지킴이되어주는토마토,채소,2025-05-01T09:05:20,photo
1001188148,"탱글탱글하며 단단한 육질  
달콤새콤",채소,2025-04-27T20:28:25,photo
1000750847,"온가족이 연어 좋아해서 1kg으로 구매했어요 :)
굵은 소금을 연어 앞뒤로 뿌려서 잠시 방치해 두면 수분이 빠져나오기 시작해요..
너무 오래두면 꼬리쪽 얇은 부위는 짠맛이 배어들게되니 30~1시간 정도 두었다가 찬물에 헹궈내면 살이 쫀득탱탱 해집니다 :)
용도에 맞게 썰어서 초밥도 해먹고 그냥 회로도 먹고 남은부위는 대충 썰어서 덮밥으로도 해먹고..
(참고로 초밥만들땐 컬리에서 구매한 오타후쿠 초밥용식초 이용하면 어렵지 않게 뚝딱이예요!!ㅎㅎ)
어묵탕이나 우동같은 국물류 요리 하나만 더 준비하면 대식가 가족도 배부른 식탁이 완성됩니다 :)
주변에 연어맛집 찾기 어려우시다면 컬리연어로 한번 해보세요 :) 
요리 똥손도 가능한 연어맛집이 바로 우리집이 되니까요!!",수산,,
1000750847,"저희 부부는 숙성연어를 너무 좋아해서 
셀프 곤부지메로 먹어봤는데 확실히 일반 생연어랑 
식감이 다르네요 ! 수분이 적당히 빠지면서 쫀득하고 
감칠맛이 훨씬 진해졌어요. 비린내 거의 없고 담백하면서도 
깊은 맛이 나서 그냥 먹어도 맛있고 간장 살짝 찍어 먹으면 
더 좋았습니다. ㅎㅎㅎ 아 물론 컬리 연어 상태도 
신선해서 색도 선명하고 지방층도 고르게 퍼져 있어서 
퀄리티 만족스러웠어요. 다음엔 생으로 연어 덮밥도
해먹어 보려구요 ><.. 

결과물이 좋아서 충분히 할만했습니다. 
집에서 간단히 숙성 연어 느낌 내고 싶으면 추천할 만한 제품이에요. 재구매 의사 있습니다 👍",수산,,
